"District","YearBegin","MonthBegin","DayBegin","YearEnd","MonthEnd","DayEnd","SoilMoisture"
"Lupane","2018","10","07","2018","10","09",2.401214
"Nkayi","2018","10","07","2018","10","09",2.384574
"Tsholotsho","2018","10","07","2018","10","09",2.248659
"Umguza","2018","10","07","2018","10","09",2.400981
"Beitbridge","2018","10","07","2018","10","09",2.140245
"Bulilima (North)","2018","10","07","2018","10","09",2.279145
"Gwanda","2018","10","07","2018","10","09",2.23477
"Insiza","2018","10","07","2018","10","09",2.228904
"Mangwe (South)","2018","10","07","2018","10","09",2.286007
"Matobo","2018","10","07","2018","10","09",2.26846
"Umzingwane","2018","10","07","2018","10","09",2.214372
"Bikita","2018","10","07","2018","10","09",2.354804
"Chiredzi","2018","10","07","2018","10","09",2.203933
"Chivi","2018","10","07","2018","10","09",2.365667
"Gutu","2018","10","07","2018","10","09",2.288734
"Masvingo","2018","10","07","2018","10","09",2.359138
"Mwenezi","2018","10","07","2018","10","09",2.225617
"Zaka","2018","10","07","2018","10","09",2.510764
"Chegutu","2018","10","07","2018","10","09",2.15636
"Hurungwe","2018","10","07","2018","10","09",2.024965
"Kadoma","2018","10","07","2018","10","09",2.171668
"Kariba","2018","10","07","2018","10","09",6.227099
"Makonde","2018","10","07","2018","10","09",2.078464
"Zvimba","2018","10","07","2018","10","09",2.231124
"Harare","2018","10","10","2018","10","12",2.251558
"Bulawayo","2018","10","10","2018","10","12",2.132387
"Buhera","2018","10","10","2018","10","12",2.341037
"Chimanimani","2018","10","10","2018","10","12",4.029285
"Chipinge","2018","10","10","2018","10","12",3.376969
"Makoni","2018","10","10","2018","10","12",2.403377
"Mutare","2018","10","10","2018","10","12",2.302529
"Mutasa","2018","10","10","2018","10","12",2.780288
"Nyanga","2018","10","10","2018","10","12",3.36735
"Bindura","2018","10","10","2018","10","12",2.41459
"Guruve","2018","10","10","2018","10","12",2.108748
"Mount Darwin","2018","10","10","2018","10","12",2.582335
"Mazowe","2018","10","10","2018","10","12",2.374737
"Centenary","2018","10","10","2018","10","12",2.18212
"Rushinga","2018","10","10","2018","10","12",2.692482
"Shamva","2018","10","10","2018","10","12",2.50049
"Chikomba","2018","10","10","2018","10","12",2.232011
"Goromonzi","2018","10","10","2018","10","12",2.286512
"Marondera","2018","10","10","2018","10","12",2.329003
"Mudzi","2018","10","10","2018","10","12",2.856568
"Mutoko","2018","10","10","2018","10","12",2.608898
"Murehwa","2018","10","10","2018","10","12",2.462081
"UMP","2018","10","10","2018","10","12",2.515455
"Seke","2018","10","10","2018","10","12",2.142995
"Wedza","2018","10","10","2018","10","12",2.315138
"Chirumhanzu","2018","10","10","2018","10","12",2.249726
"Gokwe North","2018","10","10","2018","10","12",1.989402
"Gokwe South","2018","10","10","2018","10","12",2.294464
"Gweru","2018","10","10","2018","10","12",2.235735
"Kwekwe","2018","10","10","2018","10","12",2.234445
"Mberengwa","2018","10","10","2018","10","12",2.363991
"Shurugwi","2018","10","10","2018","10","12",2.285845
"Zvishavane","2018","10","10","2018","10","12",2.287788
"Binga","2018","10","10","2018","10","12",2.704125
"Bubi","2018","10","10","2018","10","12",2.228991
"Hwange","2018","10","10","2018","10","12",2.258412
"Lupane","2018","10","10","2018","10","12",2.415112
"Nkayi","2018","10","10","2018","10","12",2.39878
"Tsholotsho","2018","10","10","2018","10","12",2.212084
"Umguza","2018","10","10","2018","10","12",2.395252
"Beitbridge","2018","10","10","2018","10","12",2.14031
"Bulilima (North)","2018","10","10","2018","10","12",2.260502
"Gwanda","2018","10","10","2018","10","12",2.218226
"Insiza","2018","10","10","2018","10","12",2.225156
"Mangwe (South)","2018","10","10","2018","10","12",2.300139
"Matobo","2018","10","10","2018","10","12",2.241655
"Umzingwane","2018","10","10","2018","10","12",2.179123
"Bikita","2018","10","10","2018","10","12",2.281405
"Chiredzi","2018","10","10","2018","10","12",2.163417
"Chivi","2018","10","10","2018","10","12",2.327012
"Gutu","2018","10","10","2018","10","12",2.265128
"Masvingo","2018","10","10","2018","10","12",2.28611
"Mwenezi","2018","10","10","2018","10","12",2.201929
"Zaka","2018","10","10","2018","10","12",2.300827
"Chegutu","2018","10","10","2018","10","12",2.16886
"Hurungwe","2018","10","10","2018","10","12",2.024747
"Kadoma","2018","10","10","2018","10","12",2.159054
"Kariba","2018","10","10","2018","10","12",6.209532
"Makonde","2018","10","10","2018","10","12",2.070732
"Zvimba","2018","10","10","2018","10","12",2.243603
"Harare","2018","10","13","2018","10","15",2.278386
"Bulawayo","2018","10","13","2018","10","15",2.170355
"Buhera","2018","10","13","2018","10","15",2.362838
"Chimanimani","2018","10","13","2018","10","15",4.024689
"Chipinge","2018","10","13","2018","10","15",3.770282
"Makoni","2018","10","13","2018","10","15",3.045047
"Mutare","2018","10","13","2018","10","15",2.398665
"Mutasa","2018","10","13","2018","10","15",3.481468
"Nyanga","2018","10","13","2018","10","15",4.075958
"Bindura","2018","10","13","2018","10","15",2.474562
"Guruve","2018","10","13","2018","10","15",2.110735
"Mount Darwin","2018","10","13","2018","10","15",2.609535
"Mazowe","2018","10","13","2018","10","15",2.458908
"Centenary","2018","10","13","2018","10","15",2.216852
"Rushinga","2018","10","13","2018","10","15",2.705864
"Shamva","2018","10","13","2018","10","15",2.524222
"Chikomba","2018","10","13","2018","10","15",2.267854
"Goromonzi","2018","10","13","2018","10","15",2.37432
"Marondera","2018","10","13","2018","10","15",2.485272
"Mudzi","2018","10","13","2018","10","15",2.990087
"Mutoko","2018","10","13","2018","10","15",2.940364
"Murehwa","2018","10","13","2018","10","15",3.132947
"UMP","2018","10","13","2018","10","15",2.53966
"Seke","2018","10","13","2018","10","15",2.181971
"Wedza","2018","10","13","2018","10","15",2.38215
"Chirumhanzu","2018","10","13","2018","10","15",2.317517
"Gokwe North","2018","10","13","2018","10","15",2.010578
"Gokwe South","2018","10","13","2018","10","15",2.437576
"Gweru","2018","10","13","2018","10","15",2.240447
"Kwekwe","2018","10","13","2018","10","15",2.291078
"Mberengwa","2018","10","13","2018","10","15",2.496647
"Shurugwi","2018","10","13","2018","10","15",2.30569
"Zvishavane","2018","10","13","2018","10","15",2.331559
"Binga","2018","10","13","2018","10","15",2.736589
"Bubi","2018","10","13","2018","10","15",2.253836
"Hwange","2018","10","13","2018","10","15",2.312423
"Lupane","2018","10","13","2018","10","15",2.44391
"Nkayi","2018","10","13","2018","10","15",2.43268
"Tsholotsho","2018","10","13","2018","10","15",2.291783
"Umguza","2018","10","13","2018","10","15",2.422513
"Beitbridge","2018","10","13","2018","10","15",2.733523
"Bulilima (North)","2018","10","13","2018","10","15",2.290133
"Gwanda","2018","10","13","2018","10","15",2.276867
"Insiza","2018","10","13","2018","10","15",2.255581
"Mangwe (South)","2018","10","13","2018","10","15",2.305588
"Matobo","2018","10","13","2018","10","15",2.230855
"Umzingwane","2018","10","13","2018","10","15",2.198788
"Bikita","2018","10","13","2018","10","15",2.300104
"Chiredzi","2018","10","13","2018","10","15",2.561717
"Chivi","2018","10","13","2018","10","15",2.417136
"Gutu","2018","10","13","2018","10","15",2.413414
"Masvingo","2018","10","13","2018","10","15",2.323782
"Mwenezi","2018","10","13","2018","10","15",2.657556
"Zaka","2018","10","13","2018","10","15",2.30365
"Chegutu","2018","10","13","2018","10","15",2.214488
"Hurungwe","2018","10","13","2018","10","15",2.023733
"Kadoma","2018","10","13","2018","10","15",2.19028
"Kariba","2018","10","13","2018","10","15",6.195416
"Makonde","2018","10","13","2018","10","15",2.087183
"Zvimba","2018","10","13","2018","10","15",2.274303
"Harare","2018","10","16","2018","10","18",2.881827
"Bulawayo","2018","10","16","2018","10","18",2.195706
"Buhera","2018","10","16","2018","10","18",2.361152
"Chimanimani","2018","10","16","2018","10","18",4.245438
"Chipinge","2018","10","16","2018","10","18",4.140797
"Makoni","2018","10","16","2018","10","18",3.014889
"Mutare","2018","10","16","2018","10","18",4.271359
"Mutasa","2018","10","16","2018","10","18",5.45618
"Nyanga","2018","10","16","2018","10","18",5.386491
"Bindura","2018","10","16","2018","10","18",4.020391
"Guruve","2018","10","16","2018","10","18",2.258365
"Mount Darwin","2018","10","16","2018","10","18",3.331954
"Mazowe","2018","10","16","2018","10","18",3.326006
"Centenary","2018","10","16","2018","10","18",2.465895
"Rushinga","2018","10","16","2018","10","18",4.705967
"Shamva","2018","10","16","2018","10","18",4.14885
"Chikomba","2018","10","16","2018","10","18",2.716353
"Goromonzi","2018","10","16","2018","10","18",3.411128
"Marondera","2018","10","16","2018","10","18",2.757243
"Mudzi","2018","10","16","2018","10","18",5.400158
"Mutoko","2018","10","16","2018","10","18",3.811489
"Murehwa","2018","10","16","2018","10","18",3.554686
"UMP","2018","10","16","2018","10","18",3.662972
"Seke","2018","10","16","2018","10","18",3.014714
"Wedza","2018","10","16","2018","10","18",2.492402
"Chirumhanzu","2018","10","16","2018","10","18",2.651049
"Gokwe North","2018","10","16","2018","10","18",2.301916
"Gokwe South","2018","10","16","2018","10","18",2.482167
"Gweru","2018","10","16","2018","10","18",2.592978
"Kwekwe","2018","10","16","2018","10","18",2.494605
"Mberengwa","2018","10","16","2018","10","18",2.656981
"Shurugwi","2018","10","16","2018","10","18",2.591227
"Zvishavane","2018","10","16","2018","10","18",2.584229
"Binga","2018","10","16","2018","10","18",2.931436
"Bubi","2018","10","16","2018","10","18",2.514762
"Hwange","2018","10","16","2018","10","18",2.464093
"Lupane","2018","10","16","2018","10","18",2.525451
"Nkayi","2018","10","16","2018","10","18",2.537885
"Tsholotsho","2018","10","16","2018","10","18",2.38515
"Umguza","2018","10","16","2018","10","18",2.58324
"Beitbridge","2018","10","16","2018","10","18",2.38465
"Bulilima (North)","2018","10","16","2018","10","18",2.367211
"Gwanda","2018","10","16","2018","10","18",2.375598
"Insiza","2018","10","16","2018","10","18",2.614127
"Mangwe (South)","2018","10","16","2018","10","18",2.336825
"Matobo","2018","10","16","2018","10","18",2.32786
"Umzingwane","2018","10","16","2018","10","18",2.466497
"Bikita","2018","10","16","2018","10","18",2.330599
"Chiredzi","2018","10","16","2018","10","18",2.493424
"Chivi","2018","10","16","2018","10","18",2.6262
"Gutu","2018","10","16","2018","10","18",2.418743
"Masvingo","2018","10","16","2018","10","18",2.56942
"Mwenezi","2018","10","16","2018","10","18",2.528607
"Zaka","2018","10","16","2018","10","18",2.910389
"Chegutu","2018","10","16","2018","10","18",2.871412
"Hurungwe","2018","10","16","2018","10","18",2.167845
"Kadoma","2018","10","16","2018","10","18",2.658849
"Kariba","2018","10","16","2018","10","18",6.528021
"Makonde","2018","10","16","2018","10","18",2.310299
"Zvimba","2018","10","16","2018","10","18",2.709792
"Harare","2018","10","19","2018","10","21",2.446326
"Bulawayo","2018","10","19","2018","10","21",2.179237
"Buhera","2018","10","19","2018","10","21",3.039191
"Chimanimani","2018","10","19","2018","10","21",5.986737
"Chipinge","2018","10","19","2018","10","21",4.884938
"Makoni","2018","10","19","2018","10","21",3.159284
"Mutare","2018","10","19","2018","10","21",3.875251
"Mutasa","2018","10","19","2018","10","21",7.544979
"Nyanga","2018","10","19","2018","10","21",6.494529
"Bindura","2018","10","19","2018","10","21",2.866309
"Guruve","2018","10","19","2018","10","21",2.17892
"Mount Darwin","2018","10","19","2018","10","21",2.745964
"Mazowe","2018","10","19","2018","10","21",2.910512
"Centenary","2018","10","19","2018","10","21",2.263207
"Rushinga","2018","10","19","2018","10","21",3.062801
"Shamva","2018","10","19","2018","10","21",2.885319
"Chikomba","2018","10","19","2018","10","21",2.943695
"Goromonzi","2018","10","19","2018","10","21",2.718641
"Marondera","2018","10","19","2018","10","21",2.685549
"Mudzi","2018","10","19","2018","10","21",3.506734
"Mutoko","2018","10","19","2018","10","21",3.128906
"Murehwa","2018","10","19","2018","10","21",3.275354
"UMP","2018","10","19","2018","10","21",2.849268
"Seke","2018","10","19","2018","10","21",2.359346
"Wedza","2018","10","19","2018","10","21",2.535457
"Chirumhanzu","2018","10","19","2018","10","21",2.378272
"Gokwe North","2018","10","19","2018","10","21",2.266268
"Gokwe South","2018","10","19","2018","10","21",2.710213
"Gweru","2018","10","19","2018","10","21",2.337564
"Kwekwe","2018","10","19","2018","10","21",2.296155
"Mberengwa","2018","10","19","2018","10","21",3.170374
"Shurugwi","2018","10","19","2018","10","21",2.361618
"Zvishavane","2018","10","19","2018","10","21",2.560351
"Binga","2018","10","19","2018","10","21",3.333756
"Bubi","2018","10","19","2018","10","21",2.29104
"Hwange","2018","10","19","2018","10","21",2.35404
"Lupane","2018","10","19","2018","10","21",2.554033
"Nkayi","2018","10","19","2018","10","21",2.440024
"Tsholotsho","2018","10","19","2018","10","21",2.343765
"Umguza","2018","10","19","2018","10","21",2.439628
"Beitbridge","2018","10","19","2018","10","21",2.288945
"Bulilima (North)","2018","10","19","2018","10","21",2.312508
"Gwanda","2018","10","19","2018","10","21",2.349848
"Insiza","2018","10","19","2018","10","21",2.508177
"Mangwe (South)","2018","10","19","2018","10","21",2.321059
"Matobo","2018","10","19","2018","10","21",2.313503
"Umzingwane","2018","10","19","2018","10","21",2.251983
"Bikita","2018","10","19","2018","10","21",2.765432
"Chiredzi","2018","10","19","2018","10","21",2.482893
"Chivi","2018","10","19","2018","10","21",2.815134
"Gutu","2018","10","19","2018","10","21",2.709493
"Masvingo","2018","10","19","2018","10","21",2.979379
"Mwenezi","2018","10","19","2018","10","21",2.513069
"Zaka","2018","10","19","2018","10","21",3.779535
"Chegutu","2018","10","19","2018","10","21",2.390417
"Hurungwe","2018","10","19","2018","10","21",2.227843
"Kadoma","2018","10","19","2018","10","21",2.263774
"Kariba","2018","10","19","2018","10","21",6.617906
"Makonde","2018","10","19","2018","10","21",2.366075
"Zvimba","2018","10","19","2018","10","21",2.499708
"Harare","2018","10","22","2018","10","24",2.33222
"Bulawayo","2018","10","22","2018","10","24",2.183141
"Buhera","2018","10","22","2018","10","24",2.659136
"Chimanimani","2018","10","22","2018","10","24",4.858926
"Chipinge","2018","10","22","2018","10","24",3.906367
"Makoni","2018","10","22","2018","10","24",3.104211
"Mutare","2018","10","22","2018","10","24",3.030443
"Mutasa","2018","10","22","2018","10","24",6.019703
"Nyanga","2018","10","22","2018","10","24",6.40363
"Bindura","2018","10","22","2018","10","24",2.703056
"Guruve","2018","10","22","2018","10","24",2.105197
"Mount Darwin","2018","10","22","2018","10","24",2.665886
"Mazowe","2018","10","22","2018","10","24",2.721063
"Centenary","2018","10","22","2018","10","24",2.244269
"Rushinga","2018","10","22","2018","10","24",3.030045
"Shamva","2018","10","22","2018","10","24",2.716919
"Chikomba","2018","10","22","2018","10","24",2.515072
"Goromonzi","2018","10","22","2018","10","24",2.458969
"Marondera","2018","10","22","2018","10","24",2.535564
"Mudzi","2018","10","22","2018","10","24",3.283213
"Mutoko","2018","10","22","2018","10","24",3.009659
"Murehwa","2018","10","22","2018","10","24",3.041891
"UMP","2018","10","22","2018","10","24",2.817141
"Seke","2018","10","22","2018","10","24",2.23367
"Wedza","2018","10","22","2018","10","24",2.521513
"Chirumhanzu","2018","10","22","2018","10","24",2.341681
"Gokwe North","2018","10","22","2018","10","24",2.155593
"Gokwe South","2018","10","22","2018","10","24",2.433407
"Gweru","2018","10","22","2018","10","24",2.273631
"Kwekwe","2018","10","22","2018","10","24",2.288922
"Mberengwa","2018","10","22","2018","10","24",2.725627
"Shurugwi","2018","10","22","2018","10","24",2.317437
"Zvishavane","2018","10","22","2018","10","24",2.477294
"Binga","2018","10","22","2018","10","24",2.945966
"Bubi","2018","10","22","2018","10","24",2.287527
"Hwange","2018","10","22","2018","10","24",2.355166
"Lupane","2018","10","22","2018","10","24",2.475079
"Nkayi","2018","10","22","2018","10","24",2.427507
"Tsholotsho","2018","10","22","2018","10","24",2.402994
"Umguza","2018","10","22","2018","10","24",2.461514
"Beitbridge","2018","10","22","2018","10","24",2.237868
"Bulilima (North)","2018","10","22","2018","10","24",2.366084
"Gwanda","2018","10","22","2018","10","24",2.347855
"Insiza","2018","10","22","2018","10","24",2.381648
"Mangwe (South)","2018","10","22","2018","10","24",2.329276
"Matobo","2018","10","22","2018","10","24",2.315729
