"District","DateBegin","DateEnd","SoilMoisture"
"Centenary","SM20150529","20150531",3.35730483236203
"Rushinga","SM20150529","20150531",2.78521546145736
"Shamva","SM20150529","20150531",2.93984103119374
"Chikomba","SM20150529","20150531",4.16707627627953
"Goromonzi","SM20150529","20150531",4.5396585021567
"Marondera","SM20150529","20150531",5.59060945188675
"Mudzi","SM20150529","20150531",2.88395942680168
"Mutoko","SM20150529","20150531",2.73996978591304
"Murehwa","SM20150529","20150531",3.43844942183812
"UMP","SM20150529","20150531",2.7912484052282
"Seke","SM20150529","20150531",5.67098793844451
"Wedza","SM20150529","20150531",3.8040938627474
"Chirumhanzu","SM20150529","20150531",2.83579421770994
"Gokwe North","SM20150529","20150531",2.31506117459706
"Gokwe South","SM20150529","20150531",2.81897482680629
"Gweru","SM20150529","20150531",2.74879286901694
"Kwekwe","SM20150529","20150531",2.49902560701444
"Mberengwa","SM20150529","20150531",2.42375643653774
"Shurugwi","SM20150529","20150531",2.74140049848392
"Zvishavane","SM20150529","20150531",2.425385486043
"Binga","SM20150529","20150531",3.55812170920507
"Bubi","SM20150529","20150531",2.43135167241499
"Hwange","SM20150529","20150531",2.60100711528635
"Lupane","SM20150529","20150531",2.67304646602712
"Nkayi","SM20150529","20150531",2.50011169196402
"Tsholotsho","SM20150529","20150531",2.43455535148657
"Umguza","SM20150529","20150531",2.61672076377784
"Beitbridge","SM20150529","20150531",2.24804017596098
"Bulilima (North)","SM20150529","20150531",2.37118136126519
"Gwanda","SM20150529","20150531",2.3742317739715
"Insiza","SM20150529","20150531",2.50733147091181
"Mangwe (South)","SM20150529","20150531",2.33528585957591
"Matobo","SM20150529","20150531",2.42941316112038
"Umzingwane","SM20150529","20150531",2.39076148856678
"Bikita","SM20150529","20150531",2.37360952829275
"Chiredzi","SM20150529","20150531",2.33380154742116
"Chivi","SM20150529","20150531",2.35173257611629
"Gutu","SM20150529","20150531",3.11617392656962
"Masvingo","SM20150529","20150531",2.36979219237573
"Mwenezi","SM20150529","20150531",2.37361979994788
"Zaka","SM20150529","20150531",2.38490710567938
"Chegutu","SM20150529","20150531",4.3221401789486
"Hurungwe","SM20150529","20150531",3.42127166549323
"Kadoma","SM20150529","20150531",3.06205020695648
"Kariba","SM20150529","20150531",8.49724640351151
"Makonde","SM20150529","20150531",3.09996133962538
"Zvimba","SM20150529","20150531",3.71100075871937
"Harare","SM20150601","20150603",7.49362437955077
"Bulawayo","SM20150601","20150603",2.47333215529582
"Buhera","SM20150601","20150603",2.75774028375066
"Chimanimani","SM20150601","20150603",5.86068006095329
"Chipinge","SM20150601","20150603",3.12220831779228
"Makoni","SM20150601","20150603",3.81543889045323
"Mutare","SM20150601","20150603",2.82657258167152
"Mutasa","SM20150601","20150603",3.79824638097524
"Nyanga","SM20150601","20150603",4.30575757237523
"Bindura","SM20150601","20150603",2.98893081004794
"Guruve","SM20150601","20150603",2.71581069484344
"Mount Darwin","SM20150601","20150603",2.81693444464866
"Mazowe","SM20150601","20150603",3.69879710229655
"Centenary","SM20150601","20150603",3.12841181112848
"Rushinga","SM20150601","20150603",2.8417294276995
"Shamva","SM20150601","20150603",2.7389590718897
"Chikomba","SM20150601","20150603",3.79005488729341
"Goromonzi","SM20150601","20150603",4.02898262208301
"Marondera","SM20150601","20150603",5.09586538031108
"Mudzi","SM20150601","20150603",2.70633972294085
"Mutoko","SM20150601","20150603",2.68645437236728
"Murehwa","SM20150601","20150603",3.14525624357859
"UMP","SM20150601","20150603",2.79282185461145
"Seke","SM20150601","20150603",5.34012918898629
"Wedza","SM20150601","20150603",3.502833587407
"Chirumhanzu","SM20150601","20150603",2.74149764849292
"Gokwe North","SM20150601","20150603",2.24390578163023
"Gokwe South","SM20150601","20150603",2.67447897542033
"Gweru","SM20150601","20150603",2.56354115510524
"Kwekwe","SM20150601","20150603",2.40410555173428
"Mberengwa","SM20150601","20150603",2.42045108103209
"Shurugwi","SM20150601","20150603",2.55702300399879
"Zvishavane","SM20150601","20150603",2.41718425576981
"Binga","SM20150601","20150603",3.4807689029247
"Bubi","SM20150601","20150603",2.39470447896533
"Hwange","SM20150601","20150603",2.49737734320714
"Lupane","SM20150601","20150603",2.65328056228326
"Nkayi","SM20150601","20150603",2.49129794380856
"Tsholotsho","SM20150601","20150603",2.3874889822242
"Umguza","SM20150601","20150603",2.56790039420717
"Beitbridge","SM20150601","20150603",2.20528776983367
"Bulilima (North)","SM20150601","20150603",2.36838294632369
"Gwanda","SM20150601","20150603",2.36628552156973
"Insiza","SM20150601","20150603",2.43647952612718
"Mangwe (South)","SM20150601","20150603",2.33730093215657
"Matobo","SM20150601","20150603",2.46131390030536
"Umzingwane","SM20150601","20150603",2.36043680771692
"Bikita","SM20150601","20150603",2.34889603017176
"Chiredzi","SM20150601","20150603",2.35921743474146
"Chivi","SM20150601","20150603",2.37392113092182
"Gutu","SM20150601","20150603",2.99507958574786
"Masvingo","SM20150601","20150603",2.45197036656944
"Mwenezi","SM20150601","20150603",2.28987071941577
"Zaka","SM20150601","20150603",2.39806109675604
"Chegutu","SM20150601","20150603",3.93835224241899
"Hurungwe","SM20150601","20150603",3.19946513774551
"Kadoma","SM20150601","20150603",2.80630723057859
"Kariba","SM20150601","20150603",8.21662894922512
"Makonde","SM20150601","20150603",2.8258643763271
"Zvimba","SM20150601","20150603",3.42249765204363
"Harare","SM20150604","20150606",7.03998963884793
"Bulawayo","SM20150604","20150606",2.52719494781943
"Buhera","SM20150604","20150606",2.71332086226441
"Chimanimani","SM20150604","20150606",5.5128854273575
"Chipinge","SM20150604","20150606",3.01254385123201
"Makoni","SM20150604","20150606",3.55394490109298
"Mutare","SM20150604","20150606",2.70808889543488
"Mutasa","SM20150604","20150606",3.51834947523252
"Nyanga","SM20150604","20150606",4.06744577882727
"Bindura","SM20150604","20150606",2.84731229960001
"Guruve","SM20150604","20150606",2.61339374384442
"Mount Darwin","SM20150604","20150606",2.76870749496936
"Mazowe","SM20150604","20150606",3.40608160182899
"Centenary","SM20150604","20150606",2.93770368281284
"Rushinga","SM20150604","20150606",2.81748629018966
"Shamva","SM20150604","20150606",2.62985649349177
"Chikomba","SM20150604","20150606",3.49061272600627
"Goromonzi","SM20150604","20150606",3.8675147956522
"Marondera","SM20150604","20150606",4.7425993948998
"Mudzi","SM20150604","20150606",2.69500038863322
"Mutoko","SM20150604","20150606",2.69346794732938
"Murehwa","SM20150604","20150606",3.03757430658341
"UMP","SM20150604","20150606",2.79919959471322
"Seke","SM20150604","20150606",4.99118472227861
"Wedza","SM20150604","20150606",3.33798674095051
"Chirumhanzu","SM20150604","20150606",2.70462410583359
"Gokwe North","SM20150604","20150606",2.2951895270891
"Gokwe South","SM20150604","20150606",2.64503865416756
"Gweru","SM20150604","20150606",2.55688307227374
"Kwekwe","SM20150604","20150606",2.40098445624905
"Mberengwa","SM20150604","20150606",2.48020460954933
"Shurugwi","SM20150604","20150606",2.54617476736988
"Zvishavane","SM20150604","20150606",2.47147493594371
"Binga","SM20150604","20150606",3.46192835018546
"Bubi","SM20150604","20150606",2.51066339587098
"Hwange","SM20150604","20150606",2.5448833585776
"Lupane","SM20150604","20150606",2.76363803405356
"Nkayi","SM20150604","20150606",2.57801793833846
"Tsholotsho","SM20150604","20150606",2.52201347682649
"Umguza","SM20150604","20150606",2.68045708802937
"Beitbridge","SM20150604","20150606",2.32073808047173
"Bulilima (North)","SM20150604","20150606",2.60902272003122
"Gwanda","SM20150604","20150606",2.66334410828354
"Insiza","SM20150604","20150606",2.49289096552489
"Mangwe (South)","SM20150604","20150606",2.55330968788244
"Matobo","SM20150604","20150606",2.67463781268451
"Umzingwane","SM20150604","20150606",2.40949541353925
"Bikita","SM20150604","20150606",2.3697243955486
"Chiredzi","SM20150604","20150606",2.39463402885039
"Chivi","SM20150604","20150606",2.46759617840555
"Gutu","SM20150604","20150606",2.93957288482107
"Masvingo","SM20150604","20150606",2.5218861990438
"Mwenezi","SM20150604","20150606",2.38919436533538
"Zaka","SM20150604","20150606",2.45998408996257
"Chegutu","SM20150604","20150606",3.7012072250916
"Hurungwe","SM20150604","20150606",3.05821517768632
"Kadoma","SM20150604","20150606",2.72119006296695
"Kariba","SM20150604","20150606",8.0302385005198
"Makonde","SM20150604","20150606",2.70811696925646
"Zvimba","SM20150604","20150606",3.262611439928
"Harare","SM20150607","20150609",6.63721237323591
"Bulawayo","SM20150607","20150609",2.42292516629932
"Buhera","SM20150607","20150609",2.68844250234791
"Chimanimani","SM20150607","20150609",5.30027915117013
"Chipinge","SM20150607","20150609",3.02235329431387
"Makoni","SM20150607","20150609",3.38230696143288
"Mutare","SM20150607","20150609",2.64068028339184
"Mutasa","SM20150607","20150609",3.39663891061987
"Nyanga","SM20150607","20150609",3.94303785365683
"Bindura","SM20150607","20150609",2.87693903292323
"Guruve","SM20150607","20150609",2.61700990669161
"Mount Darwin","SM20150607","20150609",2.88465541591405
"Mazowe","SM20150607","20150609",3.32675171347796
"Centenary","SM20150607","20150609",2.96700932705274
"Rushinga","SM20150607","20150609",2.93030264145912
"Shamva","SM20150607","20150609",2.63227833606703
"Chikomba","SM20150607","20150609",3.40415904468059
"Goromonzi","SM20150607","20150609",3.68931332613241
"Marondera","SM20150607","20150609",4.48811431578587
"Mudzi","SM20150607","20150609",2.72538379456058
"Mutoko","SM20150607","20150609",2.73051553760694
"Murehwa","SM20150607","20150609",2.95453782108307
"UMP","SM20150607","20150609",2.76847190653804
"Seke","SM20150607","20150609",4.7677201219248
"Wedza","SM20150607","20150609",3.28982567844476
"Chirumhanzu","SM20150607","20150609",2.61701750846958
"Gokwe North","SM20150607","20150609",2.27994998100904
"Gokwe South","SM20150607","20150609",2.62813562169009
"Gweru","SM20150607","20150609",2.45842316032847
"Kwekwe","SM20150607","20150609",2.3940324907417
"Mberengwa","SM20150607","20150609",2.47716401230407
"Shurugwi","SM20150607","20150609",2.47140365128306
"Zvishavane","SM20150607","20150609",2.50614058706551
"Binga","SM20150607","20150609",3.40212438109158
"Bubi","SM20150607","20150609",2.49437539575859
"Hwange","SM20150607","20150609",2.487980542086
"Lupane","SM20150607","20150609",2.74153206087328
"Nkayi","SM20150607","20150609",2.59805861918376
"Tsholotsho","SM20150607","20150609",2.48342598089638
"Umguza","SM20150607","20150609",2.62304648887025
"Beitbridge","SM20150607","20150609",2.26284822854297
"Bulilima (North)","SM20150607","20150609",2.48652198394738
"Gwanda","SM20150607","20150609",2.47132677014579
"Insiza","SM20150607","20150609",2.43794746830028
"Mangwe (South)","SM20150607","20150609",2.43566969783786
"Matobo","SM20150607","20150609",2.53598008392354
"Umzingwane","SM20150607","20150609",2.37405599684974
"Bikita","SM20150607","20150609",2.35829297728516
"Chiredzi","SM20150607","20150609",2.40228189521685
"Chivi","SM20150607","20150609",2.46148995980115
"Gutu","SM20150607","20150609",2.84810088911563
"Masvingo","SM20150607","20150609",2.53247071686775
"Mwenezi","SM20150607","20150609",2.4000884379905
"Zaka","SM20150607","20150609",2.51077188643697
"Chegutu","SM20150607","20150609",3.57090271369824
"Hurungwe","SM20150607","20150609",2.94643483361248
"Kadoma","SM20150607","20150609",2.70401136688196
"Kariba","SM20150607","20150609",7.76776382715851
"Makonde","SM20150607","20150609",2.61459983566616
"Zvimba","SM20150607","20150609",3.13552595114125
"Harare","SM20150610","20150612",6.28111125250575
"Bulawayo","SM20150610","20150612",2.39420360689702
"Buhera","SM20150610","20150612",2.62627934278934
"Chimanimani","SM20150610","20150612",5.04799527860213
"Chipinge","SM20150610","20150612",2.8939799054303
"Makoni","SM20150610","20150612",3.22407229202772
"Mutare","SM20150610","20150612",2.58892685860064
"Mutasa","SM20150610","20150612",3.25934650303982
"Nyanga","SM20150610","20150612",3.79051360884231
"Bindura","SM20150610","20150612",2.87389160535639
"Guruve","SM20150610","20150612",2.55112295087379
"Mount Darwin","SM20150610","20150612",2.85402809560553
"Mazowe","SM20150610","20150612",3.15871461819538
"Centenary","SM20150610","20150612",2.85878641154748
"Rushinga","SM20150610","20150612",3.07342372495651
"Shamva","SM20150610","20150612",2.61696390677245
"Chikomba","SM20150610","20150612",3.24631991119262
"Goromonzi","SM20150610","20150612",3.53636824652611
"Marondera","SM20150610","20150612",4.26375104050424
"Mudzi","SM20150610","20150612",2.76485904256741
"Mutoko","SM20150610","20150612",2.73336329274676
"Murehwa","SM20150610","20150612",2.87322271790822
"UMP","SM20150610","20150612",2.7576400509545
"Seke","SM20150610","20150612",4.4963478584153
"Wedza","SM20150610","20150612",3.1032378904488
"Chirumhanzu","SM20150610","20150612",2.56415801551736
"Gokwe North","SM20150610","20150612",2.28389110516013
"Gokwe South","SM20150610","20150612",2.59844529301456
"Gweru","SM20150610","20150612",2.44887019619683
"Kwekwe","SM20150610","20150612",2.38033467408049
"Mberengwa","SM20150610","20150612",2.44869826605027
"Shurugwi","SM20150610","20150612",2.49757692572272
"Zvishavane","SM20150610","20150612",2.4624354053715
"Binga","SM20150610","20150612",3.34078857990008
"Bubi","SM20150610","20150612",2.4733391821205
"Hwange","SM20150610","20150612",2.48264031878093
"Lupane","SM20150610","20150612",2.67713880927651
"Nkayi","SM20150610","20150612",2.60758260814734
"Tsholotsho","SM20150610","20150612",2.47661261389299
"Umguza","SM20150610","20150612",2.59867930674895
"Beitbridge","SM20150610","20150612",2.23417694188127
"Bulilima (North)","SM20150610","20150612",2.40849318707171
"Gwanda","SM20150610","20150612",2.43253111601278
"Insiza","SM20150610","20150612",2.39062207495482
"Mangwe (South)","SM20150610","20150612",2.38836260358009
"Matobo","SM20150610","20150612",2.48709654446527
"Umzingwane","SM20150610","20150612",2.32910571845568
"Bikita","SM20150610","20150612",2.35039056822029
"Chiredzi","SM20150610","20150612",2.4062675023234
"Chivi","SM20150610","20150612",2.44717033205886
"Gutu","SM20150610","20150612",2.79427674808663
"Masvingo","SM20150610","20150612",2.515708214451
"Mwenezi","SM20150610","20150612",2.35880782609223
"Zaka","SM20150610","20150612",2.54020521573774
"Chegutu","SM20150610","20150612",3.39376368071866
"Hurungwe","SM20150610","20150612",2.86587313475601
"Kadoma","SM20150610","20150612",2.68522756468287
"Kariba","SM20150610","20150612",7.56965128047566
"Makonde","SM20150610","20150612",2.51806093701095
"Zvimba","SM20150610","20150612",2.99483413109721
"Harare","SM20150613","20150615",5.9428175944263
"Bulawayo","SM20150613","20150615",2.33621904059403
"Buhera","SM20150613","20150615",2.60105041783979
"Chimanimani","SM20150613","20150615",4.80128942229684
"Chipinge","SM20150613","20150615",2.78864788310502
"Makoni","SM20150613","20150615",3.06212803731417
"Mutare","SM20150613","20150615",2.52493550659318
"Mutasa","SM20150613","20150615",3.14492919191823
"Nyanga","SM20150613","20150615",3.62069715544735
"Bindura","SM20150613","20150615",2.78047003907669
"Guruve","SM20150613","20150615",2.45685061101773
"Mount Darwin","SM20150613","20150615",2.81770913041815
"Mazowe","SM20150613","20150615",2.96885166267042
"Centenary","SM20150613","20150615",2.72766795751818
"Rushinga","SM20150613","20150615",3.06866273198315
"Shamva","SM20150613","20150615",2.56291394825274
"Chikomba","SM20150613","20150615",3.12821675731971
"Goromonzi","SM20150613","20150615",3.34222184109452
"Marondera","SM20150613","20150615",4.0295326968471
"Mudzi","SM20150613","20150615",2.73191334791018
"Mutoko","SM20150613","20150615",2.71228673277307
"Murehwa","SM20150613","20150615",2.81507166895548
"UMP","SM20150613","20150615",2.73477122278506
"Seke","SM20150613","20150615",4.22174605413306
"Wedza","SM20150613","20150615",3.01399009322265
"Chirumhanzu","SM20150613","20150615",2.53469889392252
"Gokwe North","SM20150613","20150615",2.25574004190533
"Gokwe South","SM20150613","20150615",2.58811907159757
"Gweru","SM20150613","20150615",2.46217596579636
"Kwekwe","SM20150613","20150615",2.37460131281366
"Mberengwa","SM20150613","20150615",2.4798304052978
"Shurugwi","SM20150613","20150615",2.48477618463795
"Zvishavane","SM20150613","20150615",2.45480991853908
"Binga","SM20150613","20150615",3.29133134407891
"Bubi","SM20150613","20150615",2.50026937243393
"Hwange","SM20150613","20150615",2.45043259596037
"Lupane","SM20150613","20150615",2.6582854324403
"Nkayi","SM20150613","20150615",2.64218099840591
"Tsholotsho","SM20150613","20150615",2.47778000332484
"Umguza","SM20150613","20150615",2.63497785552294
