"Region","Year","Month","AverageEVI","MaxEVI","MinEVI","MedianEVI"
"I","2012","11",0.219420980452696,0.326711151948785,-0.0585167848844034,0.237463293685739
"I","2012","12",0.234488630544783,0.395836890806339,0.135595973360863,0.248030019777438
"I","2013","01",0.24172723213128,0.486199598714058,-0.00812290636373397,0.266839840917782
"I","2013","02",0.360491861843966,0.576542392022922,0.120903365774592,0.354947367539363
"I","2013","03",0.344922015502137,0.50105379215119,0.06792777344833,0.346837938773291
"I","2013","04",0.342846860042158,0.484716533817054,0.088716185005834,0.356697574601532
"I","2013","05",0.337540031704134,0.440463523408156,0.0420198825682569,0.350978362466852
"I","2013","06",0.294250739904957,0.403825182011152,0.116927036049147,0.301841989711781
"I","2013","07",0.255324971588513,0.386033625516868,0.0451026877410422,0.258144233189803
"I","2013","08",0.222638974832412,0.29408729868344,0.130239844972382,0.220533097590225
"I","2013","09",0.219546834341561,0.292139172708772,0.00844999968186107,0.220746286697234
"I","2013","10",0.212087449019108,0.342009887539973,-0.0577771376548201,0.22976206683522
"I","2013","11",0.238989651574197,0.390230058008311,-0.0458859391834369,0.278100638126039
"I","2013","12",0.276355638722466,0.406962855770588,0.060300879888642,0.297634632273137
"I","2014","01",0.261239428449257,0.472090189788007,-0.0189870447105095,0.281526530253477
"I","2014","02",0.335113249080419,0.553226856186105,0.160544777716396,0.343841790441341
"I","2014","03",0.38177705831734,0.512369507138684,0.121083562870414,0.380946470810593
"I","2014","04",0.309571705539221,0.472290446269725,0.0714313865747638,0.353061541756099
"I","2014","05",0.328263742448498,0.472117064312351,0.151813406266569,0.337842448280383
"I","2014","06",0.297391600476084,0.427158607842265,0.151060147527443,0.297496558414911
"I","2014","07",0.245246586879257,0.327991661836847,0.131425055627064,0.248841722776812
"I","2014","08",0.227320415937857,0.341070895284651,0.0824468363558201,0.232455712220114
"I","2014","09",0.212117613894815,0.279925647948208,0.068892420670101,0.217897245723107
"I","2014","10",0.226312738459443,0.319134923543496,-0.0402354420716458,0.230944960871876
"I","2014","11",0.239706198243724,0.365935935569412,0.0378622366997816,0.240989302755241
"I","2014","12",0.231356092597601,0.349536616658004,0.046627805654457,0.241000966412845
"I","2015","01",0.316682325909982,0.483491418736187,0.0470491645155049,0.343029858179269
"I","2015","02",0.362403899968713,0.540085035980882,0.168478528646922,0.369160357341612
"I","2015","03",0.375262236900914,0.532095267616035,0.152624017493202,0.376089039218523
"I","2015","04",0.297774083305863,0.450370088800957,-0.0272694419119032,0.334201348493002
"I","2015","05",0.357330538086358,0.486832097408806,0.232343511122957,0.349842155058932
"I","2015","06",0.307040499717092,0.42335822140976,0.170282811454621,0.310015477289997
"I","2015","07",0.264998601476138,0.342961419151865,0.158426420263968,0.260848583081811
"I","2015","08",0.238674004171383,0.325256759879743,0.182087018706092,0.234196156310494
"I","2015","09",0.207199492543457,0.284544385858372,0.0767718052407114,0.21154032106266
"I","2015","10",0.229528112997889,0.30002649610803,0.159657742922225,0.228194002878284
"I","2015","11",0.186603650280099,0.295211838325928,-0.0199147320905991,0.22265333776311
"I","2015","12",0.257861937772821,0.388734115831308,0.0584258335759314,0.269624511236199
"I","2016","01",0.301180819260913,0.44242079053587,-0.0692871173160808,0.321508331969085
"I","2016","02",0.373791275733907,0.512608012839234,0.141302715330783,0.376018065488447
"I","2016","03",0.330656149740143,0.487222631363514,0.000538105794780234,0.34163967475145
"I","2016","04",0.331815955129804,0.511011583707695,0.00809737201884531,0.372372732808971
"I","2016","05",0.309972883613999,0.479321430837129,0.156723682877483,0.317036350458391
"I","2016","06",0.278289261189573,0.378327316389448,0.0702319620231885,0.296296796493657
"I","2016","07",0.231226586598245,0.337378283600885,0.103331879607048,0.227924389914357
"I","2016","08",0.238318657760125,0.309733742309123,0.0997769118648589,0.237109319396792
"I","2016","09",0.219249701149985,0.276690772688698,0.120929622676105,0.212155079321574
"I","2016","10",0.207476730128433,0.285582905400897,0.0847908510673699,0.214259127519567
"I","2016","11",0.1883361008444,0.386246423966623,-0.0825151621341216,0.20961356074594
"I","2016","12",0.266001707527903,0.439411905971834,0.0788583427193041,0.272499895979645
"I","2017","01",0.303282755165929,0.540150347321029,-0.0919240859352846,0.32061550929887
"I","2017","02",0.370092559831656,0.564411227728663,0.159520719303593,0.376678999472648
"I","2017","03",0.356019854141501,0.514562675557244,0.178083633067125,0.37981250915578
"I","2017","04",0.366827775135326,0.499558523699513,0.0930725505905317,0.376306551134059
"I","2017","05",0.339483759681689,0.4726136451237,0.180537679678107,0.347253966871642
"I","2017","06",0.299709022988715,0.433887601876278,0.112943476741107,0.310457950196162
"I","2017","07",0.263667085154673,0.405927538465748,0.0844684167375047,0.269225855023759
"I","2017","08",0.250116892454733,0.355092849877759,0.123907463554341,0.252281361738759
"I","2017","09",0.231827487498927,0.318266225220413,0.124572827863429,0.236366030438558
"I","2017","10",0.220195201129803,0.324785035255308,-0.0444023015841025,0.238420703726283
"I","2017","11",0.206795328716836,0.377619224649915,0.0338411057545461,0.224985282289745
"I","2017","12",0.287164738628656,0.477320174513084,0.0255065294920859,0.309923026683639
"I","2018","01",0.34405196282931,0.499939905293381,0.189433464961473,0.330425330714385
"I","2018","02",0.240839194540096,0.472652539992794,0.0282879223286233,0.200591567404888
"I","2018","03",0.359058260444871,0.538302371224854,0.100363917741344,0.366574843814718
"I","2018","04",0.355760626327854,0.493394371325374,0.121372603950621,0.361099521009065
"I","2018","05",0.33258951890541,0.453236149227657,0.116907583968613,0.342770748248996
"I","2018","06",0.316324727474829,0.393867878631283,0.187151517837944,0.317873916747985
"I","2018","07",0.221853625829998,0.346000794693629,0.0694180835045202,0.233092339221363
"I","2018","08",0.249251929286659,0.32358535138443,0.136335526028323,0.245787821232177
"I","2018","09",0.245485670900286,0.323415324492454,0.0535729877172109,0.248702582154046
"I","2018","10",0.231305071827605,0.321962371339465,0.0531344375291269,0.238504832725832
"I","2018","11",0.208536568886126,0.339986166592152,0.039938682056561,0.223512815039832
"I","2018","12",0.270597591631668,0.42374074913984,0.0744659971584415,0.294550743498011
"I","2019","01",0.296952897098117,0.487486218335157,-0.00989751134187191,0.288400870411075
"I","2019","02",0.365488780656727,0.576521820320153,0.187907302916943,0.367793430381478
"I","2019","03",0.328620448937702,0.54584077420704,-0.0562906710675245,0.360341085708668
"I","2019","04",0.354662450056076,0.494176141038696,0.139878356811385,0.366641974979516
"I","2019","05",0.356650894509203,0.467955055764611,0.228339558529783,0.35592639987162
"I","2019","06",0.27946312577844,0.427491816382612,0.0502479373383323,0.286883869049572
"I","2019","07",0.287726507166891,0.398876610210492,0.158917161113184,0.278911739441644
"I","2019","08",0.234024103145849,0.336399061951658,0.0755665715604064,0.234858088725378
"I","2019","09",0.221284034681738,0.317630939819556,0.0868841589247176,0.222854530347366
"I","2019","10",0.228673629383606,0.306748058886928,0.0917361619473842,0.23490580754084
"I","2019","11",0.251530287557444,0.392186195689718,0.0233826595807378,0.250085027031496
"I","2019","12",0.29328338076174,0.440480325829727,-0.0380651594279812,0.308028454140853
"I","2020","01",0.315148499826417,0.544574720663543,0.0983830760156874,0.32483756374966
"I","2020","02",0.320274931451619,0.553664454073329,-0.0684425785039853,0.343264236964491
"I","2020","03",0.387692498723879,0.55815645380619,0.185340068565057,0.375564555189639
"I","2020","04",0.342900154004112,0.454675141217049,0.114039175164489,0.342572998167263
"I","2020","05",0.335396713775331,0.492932012092452,0.214063565320373,0.346215935979644
"I","2020","06",0.249922053422806,0.366469138023042,0.0630452352150866,0.268535744086631
"I","2020","07",0.235279960510269,0.304811515879512,0.159953975069988,0.235672679142904
"I","2020","08",0.224889271391522,0.321322736390178,0.131277163349794,0.226393096722578
"I","2020","09",0.199978187732546,0.274362138863752,0.11079036299366,0.19860506402658
"I","2020","10",0.203134644496492,0.298464826099294,0.0505413610326309,0.214962530807052
"I","2020","11",0.223643927593558,0.341332821410382,-0.0523585295908543,0.223959105149657
"I","2020","12",0.229619760046714,0.432639039016987,-0.0359650725848182,0.233419994036375
"I","2021","01",0.302573712938346,0.556374268693509,-0.0461486244005611,0.336275426946163
"I","2021","02",0.341746067521295,0.543868177130412,0.0452291773778189,0.350022370737397
"I","2021","03",0.383266148167792,0.561714091282793,0.164465077971689,0.384362557862987
"I","2021","04",0.364512927809712,0.52433093878733,0.224653114619959,0.36396251107932
"I","2021","05",0.328914400506988,0.455658348803955,0.167404514641088,0.340525386594287
"I","2021","06",0.286706804984589,0.383112023436817,0.186687593180666,0.288447520183631
"I","2021","07",0.243730043277461,0.349439588233036,0.0657235194371323,0.255027030834952
"I","2021","08",0.228640479305751,0.346628109198115,0.0750976427964927,0.234153341381886
"I","2021","09",0.238084511921183,0.335583087054141,0.0895063825185744,0.2342000728775
"I","2021","10",0.213623203443892,0.319144535443143,0.0734712461741245,0.210887864990644
"I","2021","11",0.233565590572435,0.36621170457121,-0.245288678020891,0.256276643092394
"I","2021","12",0.259399635830712,0.46139540140202,-0.0192239385457048,0.295975639076388
"IIA","2005","03",0.344840155369474,0.507296734159395,0.180428135104424,0.340677487727113
"IIA","2005","04",0.30510970565836,0.421387088411572,0.193437343189662,0.301044630661305
"IIA","2005","05",0.257280832944692,0.327399426490073,0.214866649535771,0.250395373441823
"IIA","2005","06",0.209349254458844,0.266333376440162,0.137346511160793,0.208874255686192
"IIA","2005","07",0.179783978698733,0.222559085765987,0.0932478258923435,0.177210011354927
"IIA","2005","08",0.168096080055459,0.203498791313377,0.119941914601798,0.1682215808295
"IIA","2005","09",0.159497792683967,0.184629768870399,0.0693157430073221,0.163687028885907
"IIA","2005","10",0.160767768748835,0.186327058677989,0.109418175136005,0.15973541870377
"IIA","2005","11",0.149886729011961,0.203125618029672,0.0252159358684382,0.165195031125609
"IIA","2005","12",0.212139168533158,0.392426919223708,0.0545324165715515,0.234969003860019
"IIA","2006","01",0.289988035784482,0.463156316423238,0.0762318238579612,0.289531487921262
"IIA","2006","02",0.325521464562584,0.483899330762775,0.074732358124231,0.345210805045139
"IIA","2006","03",0.330601825142896,0.47415727747361,0.0490492498650398,0.340332996936683
"IIA","2006","04",0.345044369787846,0.44046562466164,0.212453598247788,0.347787847349022
"IIA","2006","05",0.274723389928304,0.365689023739361,0.0836914466312575,0.290726356057375
"IIA","2006","06",0.237140586758821,0.313693959269149,0.0735663409621828,0.245010344065391
"IIA","2006","07",0.210631409742331,0.257786167038604,0.106873892459724,0.207956930082919
"IIA","2006","08",0.186178733675613,0.236067983915265,0.136644915585751,0.182465049922593
"IIA","2006","09",0.176127608004657,0.203622139200034,0.140279137475932,0.179127315793608
"IIA","2006","10",0.176011992318787,0.222835858861051,0.075755812420509,0.181694654010214
"IIA","2006","11",0.183761294839338,0.278838137152242,0.0640631843050613,0.192416325537711
"IIA","2006","12",0.252687399448953,0.391314231180533,0.108638602808937,0.254724254941983
"IIA","2007","01",0.277236652501027,0.443728952568895,0.0564889181354297,0.291807504855069
"IIA","2007","02",0.32401108971005,0.471588078577007,0.130744516534641,0.330410992962526
"IIA","2007","03",0.371401795033639,0.481370142468616,0.204300848775686,0.374867508574247
"IIA","2007","04",0.313519395823301,0.403709250629937,0.206515434663569,0.315355244785197
"IIA","2007","05",0.2785257728731,0.353584820617342,0.190341372694428,0.2770680714782
"IIA","2007","06",0.223792685024084,0.286204527012591,0.156788103077042,0.222040391573694
"IIA","2007","07",0.194830267071586,0.238993394065112,0.112129769210035,0.199816917445537
"IIA","2007","08",0.172150221867662,0.208880621859307,0.138696629421086,0.170336780479353
"IIA","2007","09",0.156248981191786,0.193370068066803,0.0344987403596728,0.159696280409344
"IIA","2007","10",0.165416188570299,0.190045655014175,0.111709113854359,0.166239463648899
"IIA","2007","11",0.182517177305604,0.293842572764209,0.0256436761527832,0.183880401122624
"IIA","2007","12",0.16806575840783,0.326465050925816,-0.0280149473239019,0.1854429680612
"IIA","2008","01",0.254565290391505,0.422782307846241,0.120623867023561,0.254009940063048
"IIA","2008","02",0.393889519464209,0.516341869829506,0.264182581063879,0.391487142057597
"IIA","2008","03",0.363358621043925,0.465741063548775,0.235657305544211,0.367147201798436
"IIA","2008","04",0.345449295767198,0.427873155541564,0.284129444909059,0.339231216994227
"IIA","2008","05",0.267892908323788,0.32889097902061,0.173732368065109,0.272463734855378
"IIA","2008","06",0.226793623170889,0.294700712073794,0.124207909513225,0.234005070474676
"IIA","2008","07",0.206597280920213,0.247541926106686,0.149949670784491,0.207597232478172
"IIA","2008","08",0.183731503993534,0.225617062729935,0.150445201735112,0.181407833706868
"IIA","2008","09",0.16743357527214,0.196808882324844,0.128941348405205,0.165261283178245
"IIA","2008","10",0.174302078723149,0.20488159460631,0.123538023473615,0.177204990477174
"IIA","2008","11",0.177023301049476,0.329621013847189,-0.0641021277095266,0.183455002018675
"IIA","2008","12",0.241293077047888,0.412102509138554,0.0673296259002899,0.246338169647732
"IIA","2009","01",0.315882518292023,0.483692713594365,0.17871280437231,0.306004915949612
"IIA","2009","02",0.391559008610822,0.488849692734675,0.259548612163719,0.375782753744449
"IIA","2009","03",0.32112187419723,0.472047640048933,0.128099710342398,0.324477079295743
"IIA","2009","04",0.331170887515233,0.440691885928056,0.155494203518601,0.342250522493084
"IIA","2009","05",0.278357226779376,0.388425774250713,-0.070193349344168,0.291257781555293
"IIA","2009","06",0.257578763738571,0.33607090926355,0.151336853367703,0.250400128170459
"IIA","2009","07",0.198525443840585,0.262129123242093,0.139882103299487,0.199541039091166
"IIA","2009","08",0.189795058227751,0.229796111339452,0.145595954841186,0.185601247235842
"IIA","2009","09",0.166658082952665,0.195349540030787,0.128974966147984,0.170081941642318
"IIA","2009","10",0.175284842002375,0.214480448983557,0.0857627911653763,0.179840999485942
"IIA","2009","11",0.153078957343231,0.301904065398835,-0.0982830394436676,0.169935298541763
"IIA","2009","12",0.289979200168276,0.449469816293724,-0.12351818312888,0.319968658180594
"IIA","2010","01",0.347852981586178,0.49030020048092,0.0790914623031291,0.36397908242841
"IIA","2010","02",0.28985220974308,0.536555714747065,0.0776154373576501,0.276336390585468
"IIA","2010","03",0.328226956116509,0.506498777264729,0.0180869189770033,0.339562338799351
"IIA","2010","04",0.298577774278623,0.404785104652733,0.0994055700346223,0.307884327119805
"IIA","2010","05",0.289273454246104,0.388928911163308,0.12703409177671,0.295669243629884
"IIA","2010","06",0.231041750961563,0.310971183407221,0.141423240188757,0.235024316718321
"IIA","2010","07",0.196839180560551,0.262023483622544,0.112646396011561,0.197234966476165
"IIA","2010","08",0.181868317348074,0.226286173500733,0.114994403346912,0.183804255203016
"IIA","2010","09",0.161203221760485,0.191066403720864,0.125480281384552,0.164001718717056
"IIA","2010","10",0.159730824667573,0.187938302813718,0.112135409530924,0.158741844431375
"IIA","2010","11",0.177918906852096,0.300876878880442,-0.0571815107168936,0.191584477408651
"IIA","2010","12",0.255819597495021,0.384012316894646,0.0592093980578263,0.287074349896065
"IIA","2011","01",0.279254064588115,0.474981433588961,0.128700313551886,0.293108033413987
"IIA","2011","02",0.347878076294391,0.481071172903367,0.172020016058504,0.365671802483657
"IIA","2011","03",0.341414168436678,0.482950599717458,0.181516136439424,0.352715557088428
"IIA","2011","04",0.32492825354007,0.434508730009194,0.225994520069929,0.317006932008813
"IIA","2011","05",0.275539788049895,0.363570963605716,0.164846033155089,0.274532217531257
"IIA","2011","06",0.231206483168113,0.285365633488789,0.182772195492578,0.224587108925736
"IIA","2011","07",0.194725257134458,0.249147508577501,0.14216924553023,0.194254603419811
"IIA","2011","08",0.175864828972993,0.213580886175872,0.139853891582289,0.173400701270601
"IIA","2011","09",0.16217577107553,0.189973440718163,0.108758026503324,0.16147021859762
"IIA","2011","10",0.171853542256366,0.226645025423618,0.0651883324205969,0.177009007441081
"IIA","2011","11",0.162187559799485,0.253768572188673,0.0335143899038403,0.178750590751438
"IIA","2011","12",0.241932206220778,0.377220413360701,0.0887587749143767,0.240884448277421
"IIA","2012","01",0.308915916710964,0.427841921613139,0.152322554681489,0.330024875877404
"IIA","2012","02",0.364948427349361,0.465732699052197,0.232194856486797,0.371507734904527
"IIA","2012","03",0.336294194890297,0.514774659975201,0.0541876943806199,0.37432134902295
"IIA","2012","04",0.339101514122498,0.449805399930606,0.13755773400916,0.346936380856556
"IIA","2012","05",0.295580925446096,0.358337065189868,0.228136519463924,0.289601452234293
"IIA","2012","06",0.239319049839754,0.2993172219429,0.198528030529117,0.233044732433151
"IIA","2012","07",0.210682192289342,0.257075043001081,0.182841960047546,0.204221682518991
"IIA","2012","08",0.170363294023385,0.220632260461753,0.0985196488399345,0.169069491115847
"IIA","2012","09",0.163669613094438,0.194100266376197,0.13330049548885,0.166420914030801
"IIA","2012","10",0.162567718828772,0.195180523084085,0.0662917977960524,0.163876086197293
"IIA","2012","11",0.16267839772455,0.232748102499837,-0.0199173111847105,0.176196269905583
"IIA","2012","12",0.200446645379307,0.371160341286278,-0.0259365682380686,0.196648054982864
"IIA","2013","01",0.282141251466423,0.502056425620689,0.0476110417052806,0.285113200343376
"IIA","2013","02",0.359486690558017,0.494014115936349,0.135670143993461,0.373920009428754
"IIA","2013","03",0.371565831911023,0.487009698817214,0.173013206553755,0.388001332999398
"IIA","2013","04",0.333227942308107,0.442773041495189,0.179644637161016,0.330133991342063
"IIA","2013","05",0.287473154884316,0.372471818725081,0.204001059479928,0.286287446307867
"IIA","2013","06",0.238837260076093,0.304613003528444,0.167630884354063,0.238243946801643
"IIA","2013","07",0.20904449698015,0.251235080867489,0.131670501186679,0.212079405536541
"IIA","2013","08",0.18059299763097,0.21509717213137,0.148686032171253,0.180740609806461
"IIA","2013","09",0.161354272013993,0.191593412414447,-0.000167326841528037,0.168817059895644
"IIA","2013","10",0.156359310673091,0.197890050279854,-0.0122077969396767,0.167917953876561
"IIA","2013","11",0.1680939427639,0.248888050808811,0.0257152513743935,0.189157947236355
"IIA","2013","12",0.224072831881777,0.338440579699973,0.11653101174717,0.220536816554241
"IIA","2014","01",0.293604729409455,0.456091721711419,-0.0700872605927028,0.326738104036215
"IIA","2014","02",0.342155117658322,0.483535070489316,0.171462396643359,0.356700364454708
"IIA","2014","03",0.392751829744803,0.49015164482771,0.315820572834658,0.397806022871601
"IIA","2014","04",0.309786702248747,0.462295017184829,0.122810801071828,0.312591857579297
"IIA","2014","05",0.294178388210436,0.356011583829227,0.24691871512695,0.294059313962894
"IIA","2014","06",0.238916418165882,0.291871055584584,0.155833424255422,0.237083452277013
"IIA","2014","07",0.205699503136296,0.250593206155651,0.111497001970342,0.204997231095434
"IIA","2014","08",0.184767936801381,0.230557412015691,0.123189342535964,0.183523343055892
"IIA","2014","09",0.169267650200105,0.21047530958182,0.12597392030454,0.167331557990978
"IIA","2014","10",0.169108204055326,0.201866227446358,0.105345908036565,0.173023558579293
"IIA","2014","11",0.168756832821965,0.223871922731435,-0.0527394060660178,0.181920088670135
"IIA","2014","12",0.16864773416676,0.320603406483901,0.0457353060385443,0.167616966039199
"IIA","2015","01",0.310967485391719,0.497447396563991,0.0664928982614028,0.357096183822809
"IIA","2015","02",0.380143065277779,0.518878503783605,0.193685605611753,0.406826833642729
"IIA","2015","03",0.386352597160289,0.530043656358288,0.217637478429174,0.40132138002273
"IIA","2015","04",0.279213334449293,0.413438894911395,0.00728994631969065,0.315448059785003
"IIA","2015","05",0.324717701759449,0.423724482395168,0.262054422084682,0.322935397796164
"IIA","2015","06",0.260826872773701,0.334821163428833,0.190477062396379,0.257909466479327
"IIA","2015","07",0.221556436043768,0.282401598729862,0.183090391522613,0.219093395004808
"IIA","2015","08",0.194318471280841,0.233521043928128,0.168679403895808,0.191634409989421
"IIA","2015","09",0.173396635347547,0.208007300608024,0.127641293439696,0.175269511395948
"IIA","2015","10",0.174586754521164,0.210150643554885,0.106149594055471,0.171450473669601
"IIA","2015","11",0.166482548421923,0.246290175167022,0.0161800533865887,0.174729841975487
"IIA","2015","12",0.258527090902179,0.381824590978744,0.102155167404863,0.253181642788811
"IIA","2016","01",0.331353715441953,0.434976476432827,0.16709248930926,0.341325909253443
"IIA","2016","02",0.42456915966518,0.510479264104091,0.224874354965662,0.425843413979387
"IIA","2016","03",0.347379614467991,0.499473992523754,0.0302861850681933,0.375026480820109
"IIA","2016","04",0.354297839495396,0.50827614093874,-0.0531915774661377,0.373259562577679
"IIA","2016","05",0.298937506414263,0.398238736179503,0.116644358340657,0.304888785710423
"IIA","2016","06",0.256008367256689,0.31093377457582,0.154125516385126,0.257382914266897
"IIA","2016","07",0.202209875359147,0.266260712130926,0.111220833872398,0.200038545369777
"IIA","2016","08",0.189879148465136,0.222088255730248,0.162180086989096,0.187564039215014
"IIA","2016","09",0.168764608696435,0.197219480652194,0.091452010158874,0.170119906686816
"IIA","2016","10",0.165126567849904,0.194515096365719,0.103023358626661,0.168027495495762
"IIA","2016","11",0.140634850336026,0.229618108076336,-0.145462855819456,0.173967960727762
"IIA","2016","12",0.259887781408404,0.439620780319109,0.108497712716046,0.252039389756475
"IIA","2017","01",0.278515948828948,0.436660636313816,0.0451554843845829,0.293980839130659
"IIA","2017","02",0.352289354416405,0.504150018808961,0.15258695266491,0.376563421841181
"IIA","2017","03",0.367822502835098,0.504184980496791,0.0186028147284839,0.384279069763977
"IIA","2017","04",0.340766449202394,0.477145102223223,0.131611996574096,0.345900828689235
"IIA","2017","05",0.315556211235771,0.401168296644401,0.204147031102252,0.320433664280621
"IIA","2017","06",0.268405412623921,0.33834918892358,0.190162790886772,0.267044028139142
"IIA","2017","07",0.23025341990596,0.30421191008383,0.167607277068672,0.222874067021209
"IIA","2017","08",0.202614118402042,0.247506735314117,0.161073834369104,0.200543804284268
"IIA","2017","09",0.183112160794097,0.218890914957051,0.12523561091592,0.184447296684201
"IIA","2017","10",0.167900638681041,0.208114723154237,-0.026918214625175,0.175944499621826
"IIA","2017","11",0.162355378831769,0.29371513345649,-0.00263510219806435,0.170300678754863
"IIA","2017","12",0.279216597449069,0.479723291590044,0.0726321961071304,0.269316557413656
"IIA","2018","01",0.367266827890165,0.484018899774938,0.143357027965793,0.362058413749136
"IIA","2018","02",0.272638766855069,0.451723693484731,-0.0135862715378834,0.272850997863697
"IIA","2018","03",0.361814169924418,0.486882874449195,0.231122308173731,0.360075076060876
"IIA","2018","04",0.349751115824914,0.46751061234407,0.227952797777739,0.350125798371931
"IIA","2018","05",0.293409777111183,0.397309223907017,0.149846030066602,0.305924494911546
"IIA","2018","06",0.263038624352974,0.340487440296629,0.210671098574791,0.251183281814206
"IIA","2018","07",0.204806217327872,0.276989478519328,0.114199917099322,0.204292008590721
"IIA","2018","08",0.194441177092159,0.241464997834176,0.157997541467214,0.194534837865435
"IIA","2018","09",0.175882025728889,0.207792510947653,0.135567198152545,0.177101994147531
"IIA","2018","10",0.17772481799188,0.217538324393517,0.139231524555221,0.178896048345324
"IIA","2018","11",0.154430568718767,0.220545710882914,-0.0542714828805326,0.168506187282175
"IIA","2018","12",0.251829910293147,0.386710464858014,-0.0721936477852376,0.266762319394866
"IIA","2019","01",0.322506595726819,0.46203456157644,0.0358416830357523,0.334713924348873
"IIA","2019","02",0.372423304077849,0.52191348075037,0.106938847972328,0.398681098557572
"IIA","2019","03",0.358767567145075,0.5182544655067,0.179999321445565,0.358930421859228
"IIA","2019","04",0.279035845660866,0.38664582978521,0.0971165493821237,0.297178705843948
"IIA","2019","05",0.273511232460143,0.352468932393648,0.213751382588213,0.265850864310516
"IIA","2019","06",0.224077224142929,0.286086735716883,0.162208393859455,0.221753617082105
"IIA","2019","07",0.198553474403053,0.240358007397006,0.158499133877508,0.197569907066417
"IIA","2019","08",0.171226947132424,0.206888386495473,0.120802304817017,0.168847685520983
"IIA","2019","09",0.162420743126085,0.194438772896625,0.123926157454804,0.161636202754081
"IIA","2019","10",0.161421518185276,0.195669192674886,0.104077168742191,0.161302971186398
"IIA","2019","11",0.176342634342106,0.299655583445424,0.0302420977348909,0.16953679945849
"IIA","2019","12",0.260050106379498,0.402654487152836,-0.0115711131409144,0.292045270568
"IIA","2020","01",0.296144598732364,0.464012011224309,0.0974682922409104,0.290747742645755
"IIA","2020","02",0.316183010135967,0.541888174701094,-0.0326430596191307,0.354274724234336
"IIA","2020","03",0.398357951611003,0.488474093975845,0.284206708488776,0.396411610467764
"IIA","2020","04",0.337575941762248,0.417718136698892,0.120463073622418,0.345250178669317
"IIA","2020","05",0.288813717490511,0.342965022361348,0.240360316382675,0.284492184247447
"IIA","2020","06",0.227714380946332,0.286515339679645,0.156346017334292,0.227300780503787
"IIA","2020","07",0.208591650680755,0.241628698334476,0.15737939239814,0.209888085632267
"IIA","2020","08",0.186952919320304,0.225310546918572,0.140205866383066,0.188350299578892
"IIA","2020","09",0.170856202215367,0.215667933441224,0.122795777436257,0.169068448704046
"IIA","2020","10",0.167490014897984,0.22342444920509,0.0139309312643903,0.170421095154833
"IIA","2020","11",0.181877322754504,0.249667467166045,0.0465713155211812,0.191254516861007
"IIA","2020","12",0.228090415804904,0.41835757556661,-0.0125997352132338,0.212509434672615
"IIA","2021","01",0.306622747829847,0.449808870179275,-0.0181146785812669,0.334886472598306
"IIA","2021","02",0.349676810616311,0.511277427800602,0.115713641319888,0.361296751640435
"IIA","2021","03",0.404731143625019,0.484777713209884,0.203115086433256,0.404888870302535
"IIA","2021","04",0.350640744227162,0.440897115065851,0.265804006345793,0.348471228048885
"IIA","2021","05",0.287596365126121,0.367524348793279,0.149890696778905,0.281954904839818
"IIA","2021","06",0.251357892806434,0.312181404613356,0.216434588295603,0.242799173476471
"IIA","2021","07",0.217386106923701,0.299404941231766,0.141570066114709,0.216687447376358
"IIA","2021","08",0.190007005640083,0.236774155310451,0.110398539230015,0.19057904932316
"IIA","2021","09",0.179527470629746,0.212984923160698,0.119969469103194,0.179204128345807
"IIA","2021","10",0.168188438370838,0.218994793578838,0.00940490178210449,0.178181035530274
"IIA","2021","11",0.19126251813596,0.276200755897357,0.0717695763981779,0.191447287926746
"IIA","2021","12",0.226513856856511,0.426730711240404,-0.0399173971736317,0.244633315265681
"IIB","2005","03",0.321191149021596,0.46390288264587,0.139477698139953,0.314927769108756
"IIB","2005","04",0.279199123107013,0.378060577165192,0.1555265642143,0.28252614268855
"IIB","2005","05",0.244888689115054,0.310403725772095,0.193564960832417,0.239426909062611
"IIB","2005","06",0.20031619208861,0.257723511085534,0.124637347048207,0.203446833048124
"IIB","2005","07",0.164794643789976,0.23333266687465,0.0617650365316769,0.163976416086059
"IIB","2005","08",0.161682382442638,0.202135425288636,0.118492095589177,0.156944905385357
"IIB","2005","09",0.158592238546141,0.189310767119035,0.102358156865537,0.159182696092962
"IIB","2005","10",0.157683096128998,0.185448158766603,0.104514800958321,0.155134953533126
"IIB","2005","11",0.157032930291659,0.21025776408533,0.0390540305518816,0.166719192985459
"IIB","2005","12",0.202000012857536,0.369257394095129,0.0795609549362307,0.209577156712967
"IIB","2006","01",0.305534334988228,0.457929857215503,0.135002667108862,0.326118595245985
"IIB","2006","02",0.351965328093684,0.451665536914245,0.177611724618005,0.368399938652045
"IIB","2006","03",0.292188539456438,0.460082792623134,-0.00927095575147066,0.289876222224311
"IIB","2006","04",0.328882083532213,0.429826640466649,0.179519619269394,0.323145901829521
"IIB","2006","05",0.27350985723491,0.375231186847814,0.123975101048861,0.286476588646151
"IIB","2006","06",0.227645060044336,0.335853695176265,0.103647577805907,0.230853791745714
"IIB","2006","07",0.204923276553732,0.287593561633965,0.164417283330382,0.196613711973111
"IIB","2006","08",0.180896886481713,0.24360222596152,0.117646054584793,0.182255891085044
"IIB","2006","09",0.178870956815448,0.211540491963603,0.147083797271743,0.175823550349418
"IIB","2006","10",0.177668777854442,0.245233037286946,0.0869031652251073,0.183008855749924
"IIB","2006","11",0.18336639617348,0.281990838914982,0.0725977645920456,0.196941226045153
